drugbank_id	drugbank_name	chembl	drugbank	pdb	iuphar	pubchem_dotf	kegg_ligand	chebi	nih_ncc	zinc	emolecules	ibm	atlas	ibm_patents	fdasrs	surechembl	pharmgkb	hmdb	selleck	pubchem_tpharma	pubchem	mcule	nmrshiftdb2	lincs	actor	recon	molport	nikkaji	bindingdb	comptox	lipidmaps	drugcentral	carotenoiddb	metabolights	brenda	rhea	chemicalbook	dailymed	swisslipids	dailymed_new	clinicaltrials
DB12257	Platinum	0	1	0	0	0	0	2	0	0	1	0	0	0	1	20	0	1	0	4	10	0	0	0	11	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0
DB12259	CG-200745	0	1	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DB12260	Radiprodil	2	1	0	0	0	0	0	0	2	1	1	0	0	1	3	0	0	0	4	5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DB12262	CRS-3123	0	1	0	0	0	0	0	0	1	1	6	0	0	1	7	0	0	0	3	7	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
DB12263	Begacestat	2	1	0	1	0	0	0	0	2	1	2	0	0	1	2	0	0	0	3	3	0	0	0	1	0	1	2	2	1	0	0	0	0	0	0	0	0	0	0	2
DB12264	Atevirdine	2	1	0	0	1	0	0	0	1	0	1	0	0	2	3	0	0	0	2	3	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	2
DB12265	Fexinidazole	1	1	0	0	1	0	0	0	1	0	0	0	0	1	3	0	0	0	4	6	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1
DB12267	Brigatinib	1	1	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	10	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	1	4
DB12268	Carmegliptin	3	1	1	0	0	0	0	0	2	0	5	0	0	2	23	0	0	0	6	30	0	0	0	1	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	4
DB12269	PF-06273340	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DB12270	Losmapimod	1	1	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	0	1	4	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	3
DB12271	ORE-1001	1	1	1	1	0	0	0	0	1	0	4	0	0	3	9	0	0	0	16	25	0	0	1	0	0	0	1	1	3	0	0	0	0	5	0	0	0	0	0	0
DB12272	Vidupiprant	1	1	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	3
DB12273	Ecopipam	7	1	0	1	1	0	1	0	1	1	3	0	0	2	3	0	0	0	6	22	0	0	1	3	0	1	5	5	3	0	0	0	0	0	0	0	0	0	0	3
DB12275	Seviteronel	2	1	1	0	0	0	0	0	2	0	0	0	0	1	2	0	0	0	0	4	0	0	1	0	0	4	0	2	0	0	0	0	0	1	0	0	0	0	0	0
DB12276	Apomine	0	1	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DB12278	Propiverine	2	1	0	0	0	1	2	0	1	1	10	0	0	2	15	0	1	0	4	21	0	0	0	2	0	1	1	0	2	0	1	0	0	0	0	2	0	0	0	1
DB12279	OBP-801	1	1	0	0	0	0	0	0	2	0	4	0	0	1	5	0	0	0	2	13	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DB12280	AZD-5423	1	1	1	0	0	0	0	0	1	0	2	0	0	1	3	0	0	0	1	5	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
DB12282	Defactinib	2	1	1	1	0	0	0	0	1	0	1	0	0	2	2	0	0	0	2	3	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	4
DB12283	Balapiravir	2	1	0	0	1	0	0	0	2	0	5	0	0	2	12	0	0	0	3	11	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	3
DB12284	LY-2608204	0	1	0	0	0	0	0	0	4	0	2	0	0	1	2	0	0	1	3	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB12285	Verubecestat	1	1	1	1	0	0	0	0	1	0	0	0	0	1	3	0	0	0	1	4	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	1	0	0	0	5
DB12286	Simendan	2	2	0	0	1	0	1	0	2	2	1	0	0	1	4	1	1	1	8	9	0	0	1	2	0	2	2	0	1	0	1	0	0	0	0	1	0	0	0	4
DB12287	Talsaclidine	2	1	0	0	1	0	0	0	1	2	3	0	0	2	5	0	0	0	6	11	0	0	0	2	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	5
DB12288	Piromelatine	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DB12289	Darexaban	3	1	0	0	0	0	0	0	1	0	1	0	0	2	2	0	0	0	2	6	0	0	0	0	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0
DB12290	Puerarin	3	1	0	0	1	1	1	0	20	5	4	0	0	1	7	0	1	0	8	36	1	1	1	0	0	3	2	1	0	1	0	0	1	1	0	1	0	0	0	0
DB12291	Tacedinaline	1	1	0	1	1	0	1	0	1	1	1	0	0	1	4	0	0	1	5	9	2	0	1	1	0	2	1	1	1	0	0	0	0	0	0	1	0	0	0	6
DB12292	Barusiban	1	1	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	2	5	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
DB12293	Nefopam	3	1	0	0	0	0	6	0	2	2	3	0	0	0	11	0	0	0	13	32	2	0	1	9	0	2	3	1	4	0	1	0	0	0	0	2	0	0	0	3
DB12295	Evodenoson	1	1	0	1	0	0	0	0	0	0	4	0	0	1	7	0	0	0	1	8	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
DB12297	GLPG-0187	1	1	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	2	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB12298	5-(hydroxymethyl)-2-furaldehyde	1	1	1	0	0	1	1	0	1	2	2	0	0	1	49	0	1	0	4	59	1	1	0	1	0	1	1	0	1	0	0	0	0	6	1	1	0	0	0	0
DB12299	Bavisant	3	1	0	0	0	0	0	0	1	0	1	0	0	3	3	0	0	0	1	7	0	0	1	0	0	3	0	2	1	0	0	0	0	0	0	0	0	0	0	5
DB12300	P-nitrobiphenyl	1	1	0	0	0	1	1	0	1	2	1	0	0	1	11	0	0	0	1	14	1	1	0	2	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0
DB12301	Doravirine	1	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	4	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1	0	1	4
DB12302	CP-724714	2	1	0	1	0	0	1	0	1	1	2	0	0	2	16	0	0	1	7	24	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	2
DB12303	Motolimod	1	1	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	2	2	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	3
DB12305	Dasotraline	4	2	0	1	0	0	0	0	4	8	8	0	0	3	14	0	1	0	58	74	0	0	0	3	0	3	2	2	4	0	0	0	0	1	0	1	0	0	0	2
DB12306	Cipargamin	2	1	0	1	0	0	0	0	2	0	3	0	0	1	5	0	0	0	3	8	0	0	0	0	0	1	2	2	1	0	0	0	0	1	0	0	0	0	0	0
DB12307	Foretinib	1	1	1	1	1	0	1	0	1	1	1	0	0	2	3	0	0	1	4	20	0	0	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	7
DB12308	Eltanolone	14	3	1	1	1	4	8	0	41	10	16	0	0	4	46	0	5	0	19	146	2	1	1	5	1	7	19	5	2	7	1	0	3	25	3	2	0	2	0	4
DB12309	GI-181771X	2	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	3	3	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
DB12310	Trehalose	2	1	1	0	0	1	4	0	146	10	33	0	0	2	195	0	2	0	18	246	1	3	1	4	1	4	23	1	2	0	0	0	1	11	1	2	0	0	0	0
DB12311	CP1-1189	0	1	0	0	1	0	0	0	1	1	1	0	0	1	2	0	0	0	1	2	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DB12312	ORG-25435	2	1	0	0	0	0	0	0	2	0	1	0	0	1	2	0	0	0	4	5	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
DB12313	Dopexamine	2	1	0	0	1	0	1	0	1	0	1	0	0	2	14	0	1	0	2	11	0	0	0	2	0	1	1	1	2	0	1	0	0	0	0	1	0	0	0	6
DB12314	Chlorproguanil	2	1	0	0	0	0	1	0	1	1	1	0	0	2	4	1	0	0	3	9	0	0	0	2	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	3
DB12316	9CUAB30	4	1	1	0	0	0	0	0	4	0	3	0	0	1	3	0	0	0	3	8	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0
DB12318	BMS-599626	1	1	0	1	0	0	0	0	2	3	2	0	0	1	1	0	0	1	11	18	0	0	1	0	0	3	1	1	2	0	0	0	0	0	0	1	0	0	0	3
DB12319	Benzbromarone	1	1	0	0	0	0	1	1	1	1	1	1	0	1	9	0	1	0	2	10	1	0	1	2	0	1	1	1	2	0	1	0	0	0	0	1	0	0	0	1
DB12320	Palovarotene	1	1	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DB12321	Ifetroban	3	1	0	1	1	0	0	0	10	0	4	0	0	2	9	0	0	0	10	23	0	0	0	2	0	0	4	2	1	0	0	0	0	0	0	0	0	0	0	3
DB12322	GW-870086	0	1	0	0	0	0	0	0	0	0	1	0	0	1	7	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB12323	Radotinib	0	1	0	1	0	0	0	0	1	0	1	0	0	2	3	0	0	0	1	4	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0
DB12325	Idasanutlin	1	1	0	0	0	0	0	0	6	0	1	0	0	1	11	0	0	0	1	25	0	0	1	0	0	2	2	1	0	0	0	0	0	0	0	1	0	0	0	5
DB12326	Antroquinonol	1	1	0	0	0	0	1	0	5	0	1	0	0	1	3	0	0	0	2	5	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0
DB12327	Salvinorin A	6	1	0	1	0	0	1	0	19	2	9	0	0	1	13	0	0	0	5	29	0	0	1	1	0	0	5	8	1	0	0	0	1	0	0	0	0	0	0	0
DB12328	Cantharidin	5	1	0	0	0	1	2	0	9	4	2	0	0	1	6	0	0	0	7	20	1	1	2	2	0	2	1	1	1	0	0	0	0	3	0	1	0	0	0	0
DB12329	Eravacycline	2	1	0	0	1	0	0	0	0	0	0	0	0	3	4	0	0	0	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	2	0	2	3
DB12332	Rucaparib	3	1	1	1	1	0	4	0	1	2	1	0	0	3	9	1	0	1	6	24	0	0	1	0	0	4	1	1	1	0	1	0	0	0	0	3	2	0	2	10
DB12334	Milataxel	0	1	0	0	1	0	0	0	0	0	1	0	0	1	2	0	0	0	2	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB12336	GDC-0917	0	1	0	0	0	0	0	0	2	0	0	0	0	1	4	0	0	0	1	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB12337	N-acetylsulfanilyl chloride	1	1	0	0	0	0	0	0	1	3	2	0	0	1	6	0	0	0	2	15	1	1	0	1	0	1	1	0	3	0	0	0	0	0	0	1	0	0	0	0
DB12338	Carisbamate	1	1	0	0	1	0	1	0	2	5	2	0	0	1	5	0	0	0	4	12	0	0	0	1	0	2	1	0	1	0	1	0	0	0	0	1	0	0	0	3
DB12339	Radezolid	3	1	0	0	1	0	0	0	1	0	1	0	0	2	9	0	0	0	2	13	0	0	1	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2
DB12340	Navitoclax	2	1	1	1	1	0	2	0	2	2	2	0	0	2	3	0	0	1	3	17	0	0	2	1	0	1	1	1	2	0	0	0	0	0	0	1	0	0	0	3
DB12341	LY-2456302	3	1	0	1	0	0	0	0	1	0	3	0	0	1	3	0	0	0	3	3	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0
DB12343	Temocillin	1	1	0	0	1	0	3	0	6	0	1	0	0	0	13	0	0	0	3	33	0	0	0	2	0	0	2	0	0	0	1	0	0	1	0	1	0	0	0	2
DB12345	MBX-2982	1	1	0	1	0	0	0	0	1	0	1	0	0	1	2	0	0	0	9	11	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0
DB12347	CG-400549	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0
DB12348	5-amino-1,3,4-thiadiazole-2-thiol	1	1	0	0	0	0	0	0	1	1	3	0	0	1	24	0	0	0	2	83	1	0	0	2	0	3	6	1	3	0	0	0	0	1	0	1	0	0	0	0
DB12350	Rostafuroxin	1	1	0	0	0	0	0	0	10	0	2	0	0	1	6	1	0	0	2	23	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DB12352	Bizelesin	1	1	0	0	0	0	0	0	2	1	0	0	0	1	2	0	0	0	1	5	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3
DB12353	Ulodesine	4	1	1	0	0	0	0	0	2	0	4	0	0	4	5	0	0	0	13	24	0	0	0	0	0	0	3	2	4	0	0	0	0	5	0	0	0	0	0	4
DB12354	Imrecoxib	1	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	2	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0
DB12355	Netazepide	1	1	0	1	0	0	0	0	1	0	2	0	0	1	2	0	0	0	4	4	0	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	2
DB12357	BMS-863233	3	1	1	1	0	0	0	0	2	0	1	0	0	2	2	0	0	0	0	5	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0	1	0	0	0	2
DB12358	Enbucrilate	1	1	0	0	0	1	1	0	1	0	1	0	0	1	9	0	0	0	1	7	0	1	0	2	0	1	1	0	1	0	1	0	0	0	0	1	0	0	0	3
DB12359	BIIB021	3	1	1	1	0	0	1	0	1	1	1	0	0	2	2	0	0	1	1	4	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0
DB12360	PF-03654764	1	1	0	0	0	0	0	0	1	0	2	0	0	2	4	0	0	0	3	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DB12361	Piclozotan	1	1	0	0	0	0	0	0	0	1	1	0	0	2	3	0	0	0	2	5	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
DB12362	Diaminopropanol tetraacetic acid	0	1	0	0	0	0	0	0	1	1	1	0	0	1	4	0	0	0	3	9	0	0	0	2	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0
DB12364	Betrixaban	1	1	0	1	0	0	1	0	1	0	1	0	0	2	3	0	0	0	16	23	0	0	1	1	0	3	1	1	0	0	1	0	0	2	0	2	1	0	1	3
DB12365	Perzinfotel	1	1	0	0	1	0	0	0	1	1	1	0	0	1	3	0	0	0	1	3	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2
DB12367	Selurampanel	1	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3
DB12368	AZD-3839	4	1	1	0	0	0	0	0	2	0	1	0	0	1	4	0	0	0	4	9	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DB12369	Sotrastaurin	2	1	1	1	1	0	1	0	1	1	1	0	0	2	2	0	0	1	15	23	0	0	1	3	0	2	2	1	0	0	0	0	0	1	0	1	0	0	0	4
DB12370	Ipamorelin	1	1	0	0	0	0	0	0	1	0	2	0	0	1	10	0	0	0	5	15	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	1
DB12371	Siponimod	2	1	0	1	1	0	0	0	1	0	1	0	0	2	4	0	0	1	9	15	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	3
DB12375	Oglemilast	0	1	0	0	0	0	0	0	1	0	1	0	0	1	3	0	0	0	2	5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB12376	Ricolinostat	1	1	1	1	0	0	1	0	1	0	0	0	0	1	1	0	0	1	1	7	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	2
DB12377	Relebactam	3	1	0	0	1	0	0	0	2	0	1	0	0	3	9	0	0	0	2	19	0	0	0	0	0	1	4	3	0	0	0	0	0	1	0	1	0	0	0	2
DB12378	Apricoxib	1	1	0	0	1	0	0	0	0	0	1	0	0	1	2	0	0	0	6	8	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3
DB12379	Indirubin	2	1	0	0	1	0	1	0	2	2	2	0	0	2	4	0	0	1	2	0	0	0	1	1	0	2	1	2	0	0	0	0	0	2	0	1	0	0	0	0
DB12380	GDC-0152	4	1	0	1	0	0	0	0	6	0	10	0	0	1	13	0	0	0	1	17	0	0	1	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0
DB12381	Merestinib	1	1	1	1	0	0	0	0	1	0	1	0	0	2	2	0	0	0	1	3	0	0	1	0	0	2	1	1	1	0	0	0	0	0	0	1	0	0	0	3
DB12382	R-306465	1	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	2	2	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
DB12383	Cytochlor	1	1	0	0	0	0	0	0	4	2	2	0	0	1	6	0	0	0	3	11	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
DB12384	AR-67	1	1	0	1	0	0	0	0	2	0	1	0	0	1	2	0	0	0	3	3	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
DB12385	10-hydroxycamptothecin	3	1	0	0	1	1	1	0	2	5	4	0	0	1	2	0	0	1	5	14	0	0	1	1	0	2	3	1	0	0	0	0	0	1	0	2	0	0	0	0
DB12387	OSI-027	2	1	0	0	1	0	0	0	2	1	1	0	0	1	12	0	0	1	9	19	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2
DB12388	Evocalcet	0	1	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB12389	Zamicastat	0	1	0	0	0	0	0	0	0	0	2	0	0	2	4	0	0	0	4	6	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
DB12390	MBX-8025	4	1	0	0	0	0	0	0	2	0	3	0	0	3	5	0	0	0	5	11	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	1	0	0	0	2
DB12391	Sagopilone	1	1	0	0	1	0	0	0	1	0	22	0	0	1	21	0	0	0	21	48	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5
DB12392	Resminostat	0	1	1	1	0	0	0	0	2	0	1	0	0	1	24	0	0	0	2	16	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0
DB12393	Fanapanel	1	1	1	1	0	0	0	0	1	2	2	0	0	1	1	0	0	0	1	3	0	0	1	1	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	2
DB12394	Eleclazine	2	1	0	1	0	0	0	0	1	0	0	0	0	2	10	0	0	0	1	67	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2
DB12395	Esreboxetine	7	2	1	1	1	0	4	0	4	7	8	0	0	2	33	1	1	1	31	71	0	0	3	8	0	6	4	3	2	0	1	0	0	1	0	3	0	0	0	8
DB12397	DSM-265	1	1	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0
DB12398	Naproxen etemesil	1	1	0	0	0	0	0	0	1	0	2	0	0	1	2	0	0	0	4	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1
DB12399	Polmacoxib	1	1	1	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3
DB12400	Voxtalisib	1	1	0	0	0	0	1	0	1	0	2	0	0	2	1	0	0	0	2	3	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	5
DB12402	Pumosetrag	1	1	0	0	1	0	0	0	1	0	6	0	0	2	5	0	0	0	10	10	0	0	0	2	0	1	1	1	3	0	0	0	0	0	0	0	0	0	0	1
DB12403	Samarium	0	2	0	0	0	0	1	0	0	1	0	0	0	2	2	0	1	0	7	17	0	0	0	17	0	1	3	0	2	0	0	0	0	1	0	1	0	0	0	0
DB12404	Remimazolam	0	1	0	0	0	0	0	0	2	0	1	0	0	3	6	0	0	0	5	21	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DB12405	Triciribine	5	1	1	1	0	0	3	0	10	4	6	0	0	1	19	0	0	1	7	40	0	0	3	1	0	3	1	2	1	0	0	0	0	0	0	1	0	0	0	0
DB12406	Lisofylline	2	2	0	1	1	0	3	0	2	5	15	0	0	3	73	0	0	0	100	151	0	0	1	2	0	3	4	0	3	0	0	0	3	0	0	0	0	0	0	4
DB12407	Iobitridol	1	1	0	0	0	0	1	0	3	1	1	0	0	0	2	0	0	0	1	5	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
DB12408	PF-03635659	1	1	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DB12410	Sabarubicin	2	1	1	0	0	0	0	0	1	0	2	0	0	2	3	0	0	0	6	17	0	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1
DB12411	R-428	2	1	0	0	0	0	0	0	2	0	3	0	0	1	3	0	0	1	4	7	0	0	1	0	0	3	0	2	2	0	0	0	0	0	0	1	0	0	0	0
DB12412	Gemigliptin	1	1	0	0	0	0	1	0	1	0	1	0	0	1	4	0	0	0	4	14	0	0	0	0	0	1	1	0	0	0	1	0	0	2	0	1	0	0	0	3
DB12414	Usistapide	1	1	0	0	0	0	0	0	2	0	3	0	0	1	4	0	0	0	3	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4
DB12415	Galeterone	2	1	1	1	0	0	0	0	10	0	3	0	0	1	7	0	0	1	8	26	0	0	1	0	0	2	1	2	0	0	0	0	0	4	0	1	0	0	0	3
DB12416	VTP-27999	2	1	1	0	0	0	0	0	7	0	2	0	0	1	13	0	0	0	6	38	0	0	1	0	0	5	0	1	3	0	0	0	0	0	0	0	0	0	0	0
DB12417	Anagliptin	2	1	1	0	0	0	1	0	1	0	0	0	0	1	2	0	0	0	2	9	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0
DB12418	Saccharin	1	1	1	1	0	1	1	0	1	3	3	1	0	1	5	0	1	0	1	13	1	1	0	2	0	2	3	1	3	0	0	0	0	3	0	2	1	0	1	1
DB12419	HSD-016	0	1	0	0	0	0	0	0	0	0	3	0	0	1	3	0	0	0	2	5	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
DB12420	Diazepinomicin	1	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	2	4	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
DB12422	Sulforaphane	3	1	0	1	1	0	3	0	2	3	2	0	0	2	9	0	1	0	9	18	0	0	1	2	0	2	1	1	3	0	0	0	3	2	0	2	0	0	0	0
DB12423	Fozivudine Tidoxil	1	1	0	0	0	0	0	0	1	0	6	0	0	0	9	0	0	0	2	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DB12424	MK-3207	1	1	0	0	0	0	0	0	4	1	3	0	0	1	4	0	0	1	2	10	0	0	1	0	0	3	1	1	2	0	0	0	0	0	0	0	0	0	0	2
DB12425	Liothyronine I-131	9	3	1	1	1	1	6	1	4	8	4	1	0	7	32	2	1	0	18	75	2	1	2	13	1	3	8	3	5	0	1	0	3	15	1	2	1	0	2	5
DB12426	Bitopertin	3	1	0	1	1	0	0	0	2	0	2	0	0	1	2	0	0	0	3	5	0	0	1	0	0	3	1	1	2	0	0	0	0	0	0	1	0	0	0	3
DB12427	Orvepitant	5	1	0	0	0	0	0	0	4	1	10	0	0	3	12	0	0	0	8	25	0	0	0	0	0	1	1	4	1	0	0	0	0	0	0	0	0	0	0	4
DB12428	PAC-14028	0	1	0	1	0	0	0	0	0	0	2	0	0	1	4	0	0	0	1	6	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DB12429	CI-1040	1	1	0	1	1	0	1	0	1	1	1	0	0	1	5	0	0	1	6	8	0	0	1	1	0	1	1	1	1	0	0	0	0	4	0	1	0	0	0	2
DB12430	BC-3781	2	2	1	0	1	0	0	0	4	0	0	0	0	2	6	0	0	0	7	27	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	2
DB12432	CC-401	1	1	0	0	0	0	1	0	1	2	4	0	0	1	2	0	0	0	2	6	0	0	1	0	0	5	0	0	1	0	0	0	0	0	0	1	0	0	0	1
DB12433	SCH-900271	1	1	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
DB12434	Steviolbioside	3	1	0	0	0	0	2	0	14	2	1	0	0	1	3	0	1	0	1	25	3	0	0	1	0	3	2	0	0	0	0	0	2	0	0	1	0	0	0	0
DB12435	Tipelukast	1	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	2
DB12436	Vofopitant	3	1	0	1	1	0	0	0	0	0	2	0	0	2	8	0	0	0	15	20	0	0	0	2	0	1	4	2	1	0	0	0	0	0	0	0	0	0	0	3
DB12438	Filociclovir	2	1	0	0	1	0	0	0	2	0	1	0	0	1	3	0	0	0	3	3	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	3
DB12439	Ioforminol	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3
DB12440	Verdiperstat	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
